"Dissemination ID","Original Dissemination ID","Primary Asset Class","Product ID","Action","Transaction Type","Block Trade Election Indicator","Cleared","Clearing Exception or Exemption Indicator","Day Count Convention","Effective Date","Embedded Option Type","Event Timestamp","Exchange Rate","Exchange Rate Basis","Execution Timestamp","Expiration Date","First Exercise Date","Fixed Rate 1","Fixed Rate 2","Fixed Recovery CDS Final Price","Floating Rate Reset Frequency Period 1","Floating Rate Reset Frequency Period 2","Floating Rate Reset Frequency Period Multiplier 1","Floating Rate Reset Frequency Period Multiplier 2","Leg 1 - Commodity Underlyer ID","Leg 2 - Commodity Underlyer ID","Leg 1 - Floating Rate Index","Leg 2 - Floating Rate Index","Non-Standardized Pricing Indicator","Notional Amount 1","Notional Amount 2","Notional Currency 1","Notional Currency 2","Notional Quantity 1","Notional Quantity 2","Total Notional Quantity 1","Total Notional Quantity 2","Option Entitlement","Option Premium Amount","Option Premium Currency","Other Payment Amount","Payment Frequency Period 1","Payment Frequency Period 2","Payment Frequency Period Multiplier 1","Payment Frequency Period Multiplier 2","Price 1","Price 2","Price Unit Of Measure 1","Price Unit Of Measure 2","Quantity Frequency","Quantity Unit Of Measure","Settlement Currency 1","Settlement Currency 2","Spread 1","Spread 2","Spread Currency 1","Spread Currency 2","Strike Price","Strike Price Currency","Underlying Asset ID","Underlying Asset ID Type","Underlying Asset Name","Leg 1 - Commodity Instrument ID","Leg 2 - Commodity Instrument ID","Option Type","Option Style","Execution Venue Type","Collateralization Type"
251875763,251573438,"FX","ForeignExchange:NDF","CANCEL","Trade","N","U",NA,NA,2021-12-17,NA,"2021-12-17T10:36:43","1,187.3","USD/KRW",2021-12-17 15:36:43,2022-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",3561900017,3e+06,"KRW","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
251875764,251573438,"FX","ForeignExchange:NDF","CORRECT","Trade","N","U",NA,NA,2021-12-17,NA,"2021-12-17T15:36:43","1,187.3","USD/KRW",2021-12-17 15:36:43,2022-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",3561900017,3e+06,"KRW","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
251821366,251800394,"FX","ForeignExchange:Forward","CANCEL","Trade","N","U","N",NA,2021-12-17,NA,"2021-12-17T14:31:40","1.127","USD/EUR",2021-12-17 19:31:40,2021-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",266193,3e+05,"EUR","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
251821367,251800394,"FX","ForeignExchange:Forward","CORRECT","Trade","N","U","N",NA,2021-12-17,NA,"2021-12-17T19:31:40","1.127","EUR/USD",2021-12-17 19:31:40,2021-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",266193,3e+05,"EUR","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
251821368,251800391,"FX","ForeignExchange:Forward","CANCEL","Trade","N","U","N",NA,2021-12-17,NA,"2021-12-17T14:31:40","1.131","USD/EUR",2021-12-17 19:31:40,2022-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",212202,240000,"EUR","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
251821369,251800391,"FX","ForeignExchange:Forward","CORRECT","Trade","N","U","N",NA,2021-12-17,NA,"2021-12-17T19:31:40","1.131","USD/EUR",2021-12-17 19:31:40,2022-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",212202,240000,"EUR","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
251822739,NA,"FX","ForeignExchange:VanillaOption","NEW","Termination","N","U",NA,NA,2021-12-17,NA,"2021-12-17T21:53:34","1.2245","EUR/USD",2021-12-17 21:53:34,2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",3e+07,NA,"USD",NA,NA,NA,NA,NA,NA,0,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2245,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
251823371,NA,"FX","ForeignExchange:VanillaOption","NEW","Termination","N","U",NA,NA,2021-12-17,NA,"2021-12-17T21:52:43","1.2245","EUR/USD",2021-12-17 21:52:43,2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",2.4e+07,NA,"EUR",NA,NA,NA,NA,NA,NA,0,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2245,NA,NA,NA,NA,NA,NA,"P-","EU","OFF",NA
251831092,NA,"FX","ForeignExchange:FlexiForward","NEW","Trade","N","U",NA,NA,2021-11-10,NA,"2021-12-17T23:43:31","1.2622","USD/CAD",2021-12-17 23:43:31,2021-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",130000,NA,"CAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
251831101,NA,"FX","ForeignExchange:FlexiForward","NEW","Termination","N","U",NA,NA,2021-11-10,NA,"2021-11-10T20:25:24","1.2622","USD/CAD",2021-11-10 19:32:09,2022-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",130000,NA,"CAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
