"Dissemination ID","Original Dissemination ID","Primary Asset Class","Product ID","Action","Transaction Type","Block Trade Election Indicator","Cleared","Clearing Exception or Exemption Indicator","Day Count Convention","Effective Date","Embedded Option Type","Event Timestamp","Exchange Rate","Exchange Rate Basis","Execution Timestamp","Expiration Date","First Exercise Date","Fixed Rate 1","Fixed Rate 2","Fixed Recovery CDS Final Price","Floating Rate Reset Frequency Period 1","Floating Rate Reset Frequency Period 2","Floating Rate Reset Frequency Period Multiplier 1","Floating Rate Reset Frequency Period Multiplier 2","Leg 1 - Commodity Underlyer ID","Leg 2 - Commodity Underlyer ID","Leg 1 - Floating Rate Index","Leg 2 - Floating Rate Index","Non-Standardized Pricing Indicator","Notional Amount 1","Notional Amount 2","Notional Currency 1","Notional Currency 2","Notional Quantity 1","Notional Quantity 2","Total Notional Quantity 1","Total Notional Quantity 2","Option Entitlement","Option Premium Amount","Option Premium Currency","Other Payment Amount","Payment Frequency Period 1","Payment Frequency Period 2","Payment Frequency Period Multiplier 1","Payment Frequency Period Multiplier 2","Price 1","Price 2","Price Unit Of Measure 1","Price Unit Of Measure 2","Quantity Frequency","Quantity Unit Of Measure","Settlement Currency 1","Settlement Currency 2","Spread 1","Spread 2","Spread Currency 1","Spread Currency 2","Strike Price","Strike Price Currency","Underlying Asset ID","Underlying Asset ID Type","Underlying Asset Name","Leg 1 - Commodity Instrument ID","Leg 2 - Commodity Instrument ID","Option Type","Option Style","Execution Venue Type","Collateralization Type"
444165913,442518366,"FX","ForeignExchange:NDF","CANCEL","Trade","N","U",NA,NA,2022-09-29,NA,"2022-09-29T08:46:32","1,430.62","USD/KRW",2022-09-29 12:46:32,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",28612400000,2e+07,"KRW","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444165914,442518366,"FX","ForeignExchange:NDF","CORRECT","Trade","N","U",NA,NA,2022-09-29,NA,"2022-09-29T12:46:32","1,430.62","USD/KRW",2022-09-29 12:46:32,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",28612400000,2e+07,"KRW","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444165910,442518351,"FX","ForeignExchange:NDF","CANCEL","Trade","N","U",NA,NA,2022-09-29,NA,"2022-09-29T08:46:32","1,428.83","USD/KRW",2022-09-29 12:46:32,2023-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",28576600000,2e+07,"KRW","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444165911,442518351,"FX","ForeignExchange:NDF","CORRECT","Trade","N","U",NA,NA,2022-09-29,NA,"2022-09-29T12:46:32","1,428.83","USD/KRW",2022-09-29 12:46:32,2023-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",28576600000,2e+07,"KRW","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444165830,442514896,"FX","ForeignExchange:NDF","CANCEL","Trade","N","U",NA,NA,2022-09-29,NA,"2022-09-29T08:30:39","82.162","USD/INR",2022-09-29 12:30:39,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",328647999,4e+06,"INR","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444165831,442514896,"FX","ForeignExchange:NDF","CORRECT","Trade","N","U",NA,NA,2022-09-29,NA,"2022-09-29T12:30:39","82.162","USD/INR",2022-09-29 12:30:39,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",328647999,4e+06,"INR","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444166227,440250217,"FX","ForeignExchange:NDF","CANCEL","Trade","N","U",NA,NA,2022-09-27,NA,"2022-09-27T10:41:06","5.77188","USD/BRL",2022-09-27 14:41:06,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",5021536,870000,"BRL","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444166228,440250217,"FX","ForeignExchange:NDF","CORRECT","Trade","N","U",NA,NA,2022-09-27,NA,"2022-09-27T14:41:06","5.77188","USD/BRL",2022-09-27 14:41:06,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",5021536,870000,"BRL","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444166229,440250246,"FX","ForeignExchange:NDF","CANCEL","Trade","N","U",NA,NA,2022-09-27,NA,"2022-09-27T10:41:06","5.43866","USD/BRL",2022-09-27 14:41:06,2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",5003567,920000,"BRL","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444166230,440250246,"FX","ForeignExchange:NDF","CORRECT","Trade","N","U",NA,NA,2022-09-27,NA,"2022-09-27T14:41:06","5.43866","USD/BRL",2022-09-27 14:41:06,2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",5003567,920000,"BRL","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
443362972,NA,"FX","ForeignExchange:NDF","NEW","Trade","Y","U",NA,NA,2022-09-30,NA,"2022-09-30T08:17:41","1,428.2","KRW/USD",2022-09-30 08:17:41,2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",27135800029,1.9e+07,"KRW","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
444165478,442503961,"FX","ForeignExchange:NDF","CANCEL","Trade","N","U",NA,NA,2022-09-29,NA,"2022-09-29T07:55:19","31.629","USD/TWD",2022-09-29 11:55:19,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",31629000,1e+06,"TWD","USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
