"Dissemination ID","Original Dissemination ID","Primary Asset Class","Product ID","Action","Transaction Type","Block Trade Election Indicator","Cleared","Clearing Exception or Exemption Indicator","Day Count Convention","Effective Date","Embedded Option Type","Event Timestamp","Exchange Rate","Exchange Rate Basis","Execution Timestamp","Expiration Date","First Exercise Date","Fixed Rate 1","Fixed Rate 2","Fixed Recovery CDS Final Price","Floating Rate Reset Frequency Period 1","Floating Rate Reset Frequency Period 2","Floating Rate Reset Frequency Period Multiplier 1","Floating Rate Reset Frequency Period Multiplier 2","Leg 1 - Commodity Underlyer ID","Leg 2 - Commodity Underlyer ID","Leg 1 - Floating Rate Index","Leg 2 - Floating Rate Index","Non-Standardized Pricing Indicator","Notional Amount 1","Notional Amount 2","Notional Currency 1","Notional Currency 2","Notional Quantity 1","Notional Quantity 2","Total Notional Quantity 1","Total Notional Quantity 2","Option Entitlement","Option Premium Amount","Option Premium Currency","Other Payment Amount","Payment Frequency Period 1","Payment Frequency Period 2","Payment Frequency Period Multiplier 1","Payment Frequency Period Multiplier 2","Price 1","Price 2","Price Unit Of Measure 1","Price Unit Of Measure 2","Quantity Frequency","Quantity Unit Of Measure","Settlement Currency 1","Settlement Currency 2","Spread 1","Spread 2","Spread Currency 1","Spread Currency 2","Strike Price","Strike Price Currency","Underlying Asset ID","Underlying Asset ID Type","Underlying Asset Name","Leg 1 - Commodity Instrument ID","Leg 2 - Commodity Instrument ID","Option Type","Option Style","Execution Venue Type","Collateralization Type"
447860836,NA,"FX","ForeignExchange:VanillaOption","NEW","Trade","Y","U","N",NA,2022-07-21,NA,"2022-10-09T23:22:30","6.95","CNY/USD",2022-10-09 23:22:30,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",2e+08,1.39e+09,"USD","CNY",NA,NA,NA,NA,NA,1039200,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860905,NA,"FX","ForeignExchange:VanillaOption","NEW","Trade","N","U","N",NA,2022-10-10,NA,"2022-10-09T23:48:50","93.5","JPY/AUD",2022-10-09 23:48:50,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",1497326,1.4e+08,"AUD","JPY",NA,NA,NA,NA,NA,16568.41357,"AUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860884,NA,"FX","ForeignExchange:VanillaOption","NEW","Trade","Y","U","N",NA,2022-07-21,NA,"2022-10-09T23:40:10","6.95","CNY/USD",2022-10-09 23:40:10,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",2e+08,1.39e+09,"USD","CNY",NA,NA,NA,NA,NA,1039200,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860885,NA,"FX","ForeignExchange:VanillaOption","NEW","Trade","Y","U","N",NA,2022-07-21,NA,"2022-10-09T23:43:27","7","CNY/USD",2022-10-09 23:43:27,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",2e+08,1.4e+09,"USD","CNY",NA,NA,NA,NA,NA,823000,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860886,447860885,"FX","ForeignExchange:VanillaOption","CANCEL","Trade","Y","U","N",NA,2022-07-21,NA,"2022-10-09T18:43:27","7","CNY/USD",2022-10-09 23:43:27,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",2e+08,1.4e+09,"USD","CNY",NA,NA,NA,NA,NA,823000,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860887,447860885,"FX","ForeignExchange:VanillaOption","CORRECT","Trade","Y","U","N",NA,2022-07-21,NA,"2022-10-09T22:43:27","7","CNY/USD",2022-10-09 22:43:27,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",2e+08,1.4e+09,"USD","CNY",NA,NA,NA,NA,NA,823000,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860888,447860884,"FX","ForeignExchange:VanillaOption","CANCEL","Trade","Y","U","N",NA,2022-07-21,NA,"2022-10-09T18:40:10","6.95","CNY/USD",2022-10-09 23:40:10,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",2e+08,1.39e+09,"USD","CNY",NA,NA,NA,NA,NA,1039200,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860889,447860884,"FX","ForeignExchange:VanillaOption","CORRECT","Trade","Y","U","N",NA,2022-07-21,NA,"2022-10-09T22:40:10","6.95","CNY/USD",2022-10-09 22:40:10,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",2e+08,1.39e+09,"USD","CNY",NA,NA,NA,NA,NA,1039200,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860838,NA,"FX","ForeignExchange:VanillaOption","NEW","Trade","N","U",NA,NA,2022-10-10,NA,"2022-10-09T23:28:19","93.5","JPY/AUD",2022-10-09 23:28:19,2022-11-10,"2022-11-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",1497326,1.4e+08,"AUD","JPY",NA,NA,NA,NA,NA,16568.41357,"AUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860824,NA,"FX","ForeignExchange:VanillaOption","NEW","Trade","N","U","N",NA,2022-10-10,NA,"2022-10-09T23:19:30","0.645","USD/AUD",2022-10-09 23:19:30,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",3100775,2e+06,"AUD","USD",NA,NA,NA,NA,NA,38614,"AUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860787,NA,"FX","ForeignExchange:VanillaOption","NEW","Trade","N","U",NA,NA,2022-10-10,NA,"2022-10-09T23:03:22","0.645","USD/AUD",2022-10-09 23:03:22,2022-11-10,"2022-11-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",3100775,2e+06,"AUD","USD",NA,NA,NA,NA,NA,38614,"AUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C-","EU","OFF",NA
447860635,NA,"FX","ForeignExchange:NDF","NEW","Trade","N","U","N",NA,2022-10-07,NA,"2022-10-09T19:03:29","82.99","USD/INR",2022-10-09 19:03:29,2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7e+06,580930002,"USD","INR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OFF",NA
447860350,444468730,"FX","ForeignExchange:VanillaOption","CANCEL","Trade","N","U",NA,NA,2022-10-03,NA,"2022-10-03T05:55:04","7.12","CNY/USD",2022-10-03 09:55:04,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",240000,1708800,"USD","CNY",NA,NA,NA,NA,NA,2371.92301,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,NA,NA,NA,NA,NA,NA,"P-","EU","OFF",NA
447860351,444468730,"FX","ForeignExchange:VanillaOption","CORRECT","Trade","N","U",NA,NA,2022-10-03,NA,"2022-10-03T09:55:04","7.12","CNY/USD",2022-10-03 09:55:04,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",240000,1708800,"USD","CNY",NA,NA,NA,NA,NA,2371.92301,"USD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,NA,NA,NA,NA,NA,NA,"P-","EU","OFF",NA
447860352,447480076,"FX","ForeignExchange:VanillaOption","CANCEL","Trade","N","U",NA,NA,2022-10-07,NA,"2022-10-07T09:27:31","0.976","USD/EUR",2022-10-07 13:27:31,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",245902,240000,"EUR","USD",NA,NA,NA,NA,NA,1331.79924,"EUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976,NA,NA,NA,NA,NA,NA,"P-","EU","OFF",NA
447860353,447480076,"FX","ForeignExchange:VanillaOption","CORRECT","Trade","N","U",NA,NA,2022-10-07,NA,"2022-10-07T13:27:31","0.976","USD/EUR",2022-10-07 13:27:31,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",245902,240000,"EUR","USD",NA,NA,NA,NA,NA,1331.79924,"EUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976,NA,NA,NA,NA,NA,NA,"P-","EU","OFF",NA
